study_hours,sleep_hours,screen_time_hours,mood,days_to_goal
4.0,7.2,3.0,strong,129
3.8,7.3,3.3,focused,144
3.7,6.9,3.3,focused,166
3.7,7.0,3.2,focused,144
4.0,7.0,2.5,strong,126
3.7,7.3,2.8,strong,122
4.1,7.3,3.0,strong,130
3.7,7.2,2.4,strong,127
3.9,7.3,2.9,strong,136
4.2,7.2,2.5,great,110
3.9,6.9,2.9,focused,147
3.5,7.5,2.4,strong,132
3.6,7.2,2.3,strong,128
3.6,7.1,2.1,strong,117
4.1,7.3,2.6,strong,117
3.7,7.1,2.7,strong,142
4.0,7.3,2.1,great,100
4.0,7.0,2.7,strong,139
4.0,7.3,2.3,great,117
4.3,7.3,2.7,great,108
3.9,7.0,2.4,strong,135
3.6,7.1,2.6,strong,124
3.7,7.6,1.9,great,113
3.9,7.3,2.0,great,117
4.0,7.5,2.4,great,110
4.3,7.4,2.2,great,87
3.6,7.2,2.2,strong,135
3.8,7.7,2.1,great,109
4.4,7.5,2.4,great,88
4.1,7.1,2.3,great,107
4.3,7.7,2.5,great,93
4.0,7.7,2.4,great,115
4.4,7.1,2.1,great,104
3.8,7.7,2.3,great,103
4.1,7.7,2.8,strong,130
4.4,7.4,2.1,great,83
4.5,7.5,2.8,great,106
4.3,7.2,2.1,great,103
4.8,7.4,2.2,great,78
4.7,7.9,2.3,great,81
4.8,7.6,2.2,great,89
4.9,7.6,2.8,great,93
4.6,7.2,2.8,great,110
4.6,7.6,2.4,great,84
4.7,7.6,2.7,great,88
4.8,7.8,2.6,great,91
4.8,7.6,2.7,great,85
4.8,7.7,2.7,great,100
4.5,7.3,2.9,great,104
4.8,7.9,2.7,great,101
4.6,7.7,2.3,great,101
4.7,7.9,2.8,great,91
5.4,7.7,2.7,great,90
4.9,7.3,3.0,great,102
4.8,8.0,2.9,great,90
4.9,7.4,2.6,great,89
5.2,8.0,2.6,great,80
5.6,7.8,2.3,great,66
5.5,7.9,2.2,great,74
5.8,7.7,2.3,great,71
5.6,8.0,2.4,great,63
5.3,8.0,2.3,great,77
5.6,8.0,2.7,great,86
5.5,7.9,2.2,great,61
6.1,7.6,2.2,great,62
6.1,7.6,2.5,great,58
6.2,7.5,2.5,great,63
6.2,7.9,1.8,great,57
5.6,7.7,2.5,great,85
5.9,8.1,2.1,great,53
5.7,8.0,2.1,great,56
5.8,7.8,1.9,great,66
6.4,7.5,1.6,great,49
6.6,8.0,1.7,great,46
6.4,7.6,1.6,great,45
6.2,8.1,2.1,great,61
6.2,7.8,1.4,great,42
6.4,8.0,2.0,great,40
6.5,8.2,1.7,great,49
6.8,7.6,1.8,great,33
6.2,7.6,1.8,great,60
6.2,8.1,1.7,great,37
6.6,7.7,1.0,great,22
6.5,7.7,1.0,great,45
6.3,8.0,1.7,great,37
6.6,8.1,1.3,great,30
6.4,8.1,0.9,great,32
6.6,8.0,1.2,great,42
6.6,7.6,0.9,great,43
6.9,7.9,1.2,great,40
6.9,7.9,0.7,great,21
7.0,8.1,0.6,great,25
6.9,7.6,0.7,great,21
6.6,8.0,1.0,great,23
6.4,7.9,0.7,great,41
7.0,8.1,0.8,great,21
7.1,7.8,1.1,great,21
6.7,7.9,0.6,great,23
6.3,7.9,0.5,great,29
7.2,8.3,1.0,great,26
6.7,8.0,1.1,great,25
6.5,8.3,0.9,great,30
7.0,7.9,0.4,great,21
6.5,8.0,0.6,great,21
6.3,7.9,0.8,great,29
6.6,7.9,0.4,great,21
7.0,8.1,0.7,great,21
6.9,7.7,0.7,great,27
6.9,8.1,0.8,great,29
6.3,7.7,0.4,great,35
7.0,7.7,1.1,great,21
6.5,7.9,1.1,great,39
6.2,8.2,0.5,great,21
6.8,8.0,0.5,great,25
7.0,8.2,0.4,great,21
6.1,7.8,0.5,great,31
6.4,8.3,0.8,great,36
6.2,7.8,0.7,great,41
6.9,7.8,0.5,great,21
6.8,7.9,1.1,great,40
6.7,8.2,0.7,great,24
0.8,4.6,5.7,very_low,363
0.7,5.1,6.1,very_low,363
0.7,4.9,6.3,very_low,365
0.8,4.8,5.6,very_low,340
0.9,4.6,5.6,very_low,344
1.1,5.0,6.4,very_low,359
0.3,5.0,6.0,very_low,353
0.6,5.2,6.3,very_low,359
0.7,5.1,6.2,very_low,347
0.7,5.0,6.3,very_low,365
1.2,4.8,6.1,very_low,356
1.1,4.8,6.2,very_low,346
0.6,5.0,5.7,very_low,347
0.4,4.7,6.4,very_low,365
0.8,5.1,5.9,very_low,346
1.1,5.2,5.6,very_low,333
1.0,5.0,5.6,very_low,342
0.6,5.0,5.8,very_low,357
1.0,5.3,6.1,very_low,345
0.7,5.1,6.3,very_low,357
0.6,4.7,5.9,very_low,357
1.2,4.8,5.7,very_low,331
1.0,5.3,5.5,very_low,323
0.8,4.9,6.1,very_low,348
0.6,5.1,5.5,very_low,334
0.7,5.4,5.9,very_low,337
1.3,4.9,6.0,very_low,330
1.3,4.7,5.3,very_low,337
1.0,5.2,5.5,very_low,320
1.4,5.1,5.9,very_low,332
1.0,4.8,5.8,very_low,336
1.1,4.9,5.2,very_low,338
1.1,5.2,5.8,very_low,346
1.3,5.3,5.7,very_low,328
1.8,5.1,5.6,very_low,323
1.1,5.2,5.3,very_low,323
1.2,4.8,5.5,very_low,327
1.7,5.4,5.3,very_low,314
1.3,5.1,5.1,very_low,306
1.6,5.1,4.6,very_low,299
1.2,5.1,4.6,very_low,304
1.4,5.3,4.9,very_low,298
1.7,5.5,4.5,very_low,292
2.0,5.0,4.6,very_low,298
2.2,5.2,5.0,very_low,294
2.1,5.3,4.6,very_low,287
2.0,5.0,4.5,very_low,287
1.7,5.3,4.4,very_low,292
2.3,5.2,4.7,very_low,269
2.2,4.9,4.1,very_low,285
2.1,5.1,4.4,very_low,286
2.4,5.1,4.4,very_low,268
2.8,5.3,4.4,very_low,266
2.7,5.1,4.7,very_low,265
2.1,5.0,4.3,very_low,271
2.7,5.1,3.9,very_low,253
2.7,5.4,4.3,very_low,264
2.4,5.5,3.9,very_low,248
2.5,5.3,4.0,very_low,249
2.4,5.5,4.1,very_low,248
2.7,5.7,4.0,very_low,246
2.6,5.0,3.8,very_low,258
2.4,5.1,3.8,very_low,248
3.3,5.5,3.8,low,209
3.2,5.4,4.3,very_low,233
3.3,5.3,4.2,very_low,228
3.3,5.2,3.7,low,217
2.7,5.3,3.8,very_low,252
3.4,5.4,4.3,very_low,230
3.5,5.5,3.9,low,224
2.8,5.5,3.8,very_low,231
2.8,5.3,4.2,very_low,250
3.6,5.7,4.3,low,215
3.2,5.6,4.4,very_low,233
3.5,5.6,3.8,low,217
3.1,5.8,4.3,very_low,246
3.0,5.5,3.9,very_low,239
3.7,5.4,3.9,low,210
3.4,5.5,4.2,very_low,230
3.7,5.9,4.5,low,214
3.7,5.9,4.1,low,210
3.9,5.4,4.3,low,211
3.4,5.5,4.1,low,227
3.3,5.8,4.2,very_low,229
3.9,5.8,4.4,low,201
3.3,5.6,3.9,low,221
3.4,5.7,4.0,low,207
3.2,6.0,4.0,low,210
3.2,5.6,4.3,very_low,230
3.8,5.7,4.5,low,220
3.3,5.5,4.5,very_low,251
3.6,6.1,4.4,low,211
4.0,6.1,4.5,low,209
3.9,5.6,4.2,low,203
3.8,5.6,4.4,low,219
3.3,5.7,4.2,very_low,226
3.2,6.2,4.7,very_low,248
3.9,5.7,4.2,low,195
3.5,5.7,4.1,low,207
3.8,6.1,4.1,low,189
3.8,6.2,4.3,low,200
3.3,6.1,4.2,low,214
3.7,6.3,4.3,low,198
3.3,6.0,4.3,low,229
3.7,5.8,4.4,low,224
3.5,6.3,4.0,low,196
3.3,6.0,4.4,very_low,229
3.8,6.1,4.1,low,211
3.0,5.9,3.9,low,210
3.2,6.0,4.0,low,225
3.4,6.4,4.3,low,220
3.2,5.8,3.8,low,221
3.4,6.0,4.2,low,216
3.3,6.4,3.5,steady,196
3.1,6.2,4.1,low,208
3.2,6.4,4.1,low,205
3.2,6.5,3.4,steady,199
3.7,6.3,3.6,steady,174
3.7,6.6,3.8,steady,173
3.2,6.1,3.6,low,196
3.4,6.1,3.6,low,195
3.8,6.4,2.9,focused,155
3.5,6.1,3.6,low,206
3.7,6.1,2.9,steady,169
3.4,6.1,3.5,low,194
3.1,6.3,3.5,low,199
3.7,6.4,3.4,steady,182
3.2,6.7,3.1,steady,183
3.0,6.4,3.1,steady,181
3.5,6.7,2.5,focused,151
3.7,6.8,3.1,focused,146
3.4,6.5,2.9,steady,171
3.3,6.3,2.7,steady,167
3.9,6.6,2.3,strong,136
3.7,6.8,2.9,focused,160
3.2,6.9,2.5,focused,159
3.7,6.3,2.2,focused,138
3.9,6.4,2.3,focused,137
3.5,6.8,2.9,focused,146
3.3,6.5,2.9,steady,180
3.4,7.0,2.7,focused,152
3.9,6.4,2.9,focused,161
3.5,6.5,2.6,focused,152
3.5,6.9,2.2,focused,147
4.0,6.5,2.6,focused,150
4.2,6.7,2.6,strong,136
3.8,7.1,2.5,strong,121
3.8,6.6,2.5,focused,150
4.0,7.0,2.2,great,111
4.2,6.5,2.3,strong,123
4.3,7.2,2.7,strong,124
4.0,6.7,2.4,strong,127
4.7,6.9,2.1,great,83
4.7,6.6,2.2,great,103
4.6,6.7,2.5,great,97
4.7,6.9,2.2,great,95
4.2,6.7,2.6,strong,136
5.0,6.8,2.9,great,108
4.7,6.8,2.2,great,106
4.8,7.3,2.5,great,99
4.5,7.3,2.8,great,104
4.6,7.3,2.3,great,87
5.2,6.9,2.7,great,86
5.3,7.4,2.6,great,89
5.2,7.0,3.0,great,94
5.4,7.4,2.7,great,91
5.2,7.3,2.9,great,86
5.5,7.2,2.6,great,92
5.3,7.6,2.5,great,86
5.6,7.1,3.0,great,97
5.2,7.5,2.4,great,87
5.3,7.1,2.9,great,93
5.0,7.1,2.7,great,91
5.7,7.7,2.9,great,84
5.3,7.0,2.9,great,88
5.4,7.3,2.4,great,88
5.7,7.2,3.0,great,86
5.5,7.1,2.9,great,97
5.2,7.3,2.8,great,99
6.1,7.6,2.6,great,67
5.9,7.2,2.7,great,88
5.6,7.5,2.3,great,85
5.4,7.7,2.7,great,75
5.7,7.6,2.5,great,67
5.8,7.2,2.3,great,68
5.8,7.3,2.2,great,74
6.1,7.3,2.7,great,64
5.8,7.9,2.6,great,78
5.9,7.9,2.4,great,67
6.1,7.6,2.5,great,68
5.8,7.4,2.4,great,73
5.7,7.8,2.5,great,64
6.2,7.8,1.9,great,65
6.3,8.1,2.3,great,55
6.1,7.6,2.5,great,78
6.5,7.9,2.4,great,60
5.9,7.5,1.7,great,65
6.0,7.6,2.4,great,72
6.4,7.9,1.7,great,37
5.7,7.6,1.6,great,68
6.4,7.8,1.7,great,59
6.2,7.8,2.1,great,57
6.3,7.5,1.7,great,53
6.1,7.8,1.8,great,52
6.1,8.0,1.7,great,60
6.5,7.7,1.8,great,45
6.0,8.1,1.1,great,50
5.7,7.9,1.3,great,57
6.1,7.7,1.6,great,63
6.2,8.1,1.7,great,46
5.8,8.1,1.4,great,41
6.3,7.9,1.0,great,41
6.2,8.2,0.9,great,30
5.8,7.8,1.1,great,41
5.9,8.4,1.4,great,48
6.5,8.2,1.1,great,33
5.9,8.1,1.4,great,46
6.0,8.0,0.8,great,31
6.4,8.5,1.1,great,25
5.8,7.9,1.2,great,51
5.9,8.5,1.0,great,43
5.8,8.4,1.2,great,38
6.0,8.0,1.1,great,51
5.8,8.3,1.0,great,45
6.1,8.0,0.4,great,25
5.9,8.3,0.8,great,46
6.4,8.4,0.8,great,32
6.0,8.6,0.6,great,22
5.6,8.0,1.1,great,51
5.6,8.5,0.5,great,34
5.6,8.2,1.1,great,48
5.7,8.5,1.0,great,38
5.9,8.4,1.1,great,31
5.7,8.1,0.6,great,37
5.8,8.7,0.5,great,32
6.0,8.6,0.5,great,32
5.9,8.2,0.5,great,38
6.0,8.7,1.1,great,36
6.1,8.2,0.9,great,38
6.3,8.8,0.9,great,24
6.3,8.8,1.0,great,38
5.8,8.4,0.7,great,29
5.9,8.4,0.6,great,25
6.1,8.4,1.2,great,33
5.8,8.8,0.7,great,35
5.8,8.8,0.7,great,30
5.8,8.5,1.1,great,29
5.9,8.5,1.1,great,39
6.4,8.8,0.9,great,31
6.5,8.3,1.3,great,45
0.6,5.5,6.4,very_low,359
0.3,5.6,6.5,very_low,358
0.8,5.1,6.2,very_low,354
0.9,5.1,5.9,very_low,357
0.4,5.7,5.8,very_low,340
0.9,5.7,6.5,very_low,340
0.9,5.5,5.9,very_low,336
0.4,5.7,6.3,very_low,364
1.0,5.3,5.8,very_low,349
0.9,5.3,5.8,very_low,331
0.7,5.9,5.9,very_low,346
0.6,5.3,5.9,very_low,349
0.5,5.7,6.2,very_low,351
0.9,5.8,5.6,very_low,335
0.7,5.5,6.1,very_low,354
0.9,5.8,5.6,very_low,321
1.0,5.3,6.3,very_low,340
0.9,5.6,6.1,very_low,349
0.9,5.3,5.7,very_low,347
1.5,5.3,5.9,very_low,325
1.7,5.8,6.1,very_low,323
1.8,5.3,5.7,very_low,305
1.1,5.8,5.6,very_low,330
1.1,5.9,5.9,very_low,336
1.3,5.9,5.6,very_low,321
1.3,5.9,5.7,very_low,321
1.5,5.5,5.2,very_low,313
1.8,5.9,5.8,very_low,294
1.7,5.7,5.5,very_low,315
1.5,5.8,5.5,very_low,304
2.2,5.4,5.0,very_low,287
2.2,5.8,5.4,very_low,284
2.2,5.6,5.0,very_low,282
2.3,6.0,5.1,very_low,277
2.1,5.9,4.8,very_low,267
1.8,5.4,4.7,very_low,290
2.6,5.4,5.1,very_low,288
2.3,6.0,5.1,very_low,263
2.7,6.1,4.5,very_low,257
2.7,5.8,5.0,very_low,272
2.8,5.8,4.6,very_low,255
2.6,5.6,4.6,very_low,264
2.7,6.1,4.3,very_low,234
2.2,6.1,5.0,very_low,279
2.3,5.8,4.3,very_low,248
2.9,5.6,4.2,very_low,237
2.8,5.9,4.3,very_low,253
2.6,6.1,4.7,very_low,261
2.3,5.9,4.1,very_low,265
2.5,5.8,4.7,very_low,252
2.8,5.9,4.3,very_low,246
2.6,5.7,3.9,very_low,237
3.1,5.9,4.2,very_low,234
2.7,5.9,4.5,very_low,244
3.0,5.9,4.3,very_low,249
2.8,6.0,4.0,very_low,247
3.0,5.8,4.0,very_low,226
3.3,5.9,4.4,very_low,225
2.8,5.7,4.1,very_low,253
2.8,5.6,4.4,very_low,243
3.1,6.0,4.5,very_low,231
2.8,5.6,4.5,very_low,265
3.2,5.7,3.9,low,214
3.2,6.1,4.1,low,214
2.9,6.1,3.9,low,218
3.3,6.1,4.3,low,228
2.6,5.9,4.0,very_low,237
3.0,6.0,4.2,very_low,225
2.7,5.7,4.3,very_low,257
2.5,5.8,4.2,very_low,260
3.1,5.7,4.5,very_low,234
3.3,5.7,4.5,very_low,246
2.8,5.8,4.4,very_low,258
3.1,6.0,4.6,very_low,242
3.0,6.3,4.1,low,206
3.2,5.7,4.2,very_low,236
2.5,5.9,4.2,very_low,241
3.2,5.7,4.6,very_low,236
3.3,6.3,4.4,low,220
2.9,6.2,4.4,very_low,245
3.3,6.1,4.2,low,224
3.1,6.2,4.1,low,215
2.5,5.9,4.2,very_low,253
3.0,6.0,4.2,very_low,225
2.6,5.9,4.1,very_low,240
2.9,6.1,4.7,very_low,238
3.0,6.4,4.8,very_low,243
3.1,6.3,4.1,low,224
2.8,6.3,4.4,very_low,242
3.2,5.9,4.6,very_low,231
2.5,6.2,4.2,very_low,246
2.4,6.3,4.4,very_low,239
3.0,5.9,4.0,very_low,220
3.2,6.3,4.5,very_low,224
2.7,6.4,4.0,very_low,235
2.6,5.9,4.2,very_low,248
2.5,6.3,4.7,very_low,256
2.5,6.1,4.6,very_low,248
3.0,6.3,4.0,low,214
2.8,6.1,4.5,very_low,252
3.2,6.4,4.0,low,210
3.2,6.4,4.2,low,222
3.0,6.4,3.9,low,220
2.7,6.3,4.1,very_low,239
3.2,6.5,4.4,low,222
3.1,5.9,4.0,low,213
2.9,6.5,3.7,low,221
2.6,6.3,4.2,very_low,234
2.7,6.3,3.6,low,218
2.9,6.5,3.7,low,202
3.2,6.4,3.4,steady,188
3.2,6.4,4.1,low,199
3.4,6.2,3.6,low,203
3.0,6.3,3.5,low,209
2.6,6.5,3.6,low,207
3.3,6.1,3.7,low,209
3.1,6.2,3.4,low,204
3.2,6.0,3.7,low,208
3.5,6.4,3.3,steady,174
3.4,6.0,3.4,low,212
3.6,6.0,3.1,steady,176
3.8,6.2,3.1,steady,163
3.7,6.3,2.8,focused,152
3.2,6.4,3.1,steady,193
3.2,6.2,3.1,steady,191
3.7,6.0,2.9,steady,169
3.3,6.6,2.5,focused,152
3.6,6.5,2.8,focused,158
4.1,6.0,2.8,focused,154
3.7,6.4,2.8,focused,157
3.6,6.5,2.5,focused,147
4.0,6.4,2.6,focused,133
3.9,6.6,2.9,focused,156
3.6,6.3,2.5,focused,153
4.4,6.3,2.5,strong,127
4.4,6.1,2.5,strong,135
4.2,6.2,2.4,strong,137
3.9,6.5,2.8,focused,157
4.1,6.2,2.8,focused,159
4.0,6.2,2.5,focused,143
4.2,6.5,2.2,strong,130
4.1,6.5,2.3,strong,127
4.7,6.1,2.8,strong,129
4.2,6.6,2.1,strong,118
4.7,6.5,2.3,great,106
4.6,6.7,2.7,great,99
4.6,6.8,2.3,great,92
5.2,6.7,2.9,great,90
4.5,6.6,2.7,strong,127
4.8,6.6,2.9,great,113
5.0,6.2,2.9,great,110
4.8,6.6,2.8,great,101
4.9,6.6,2.9,great,120
5.0,6.6,2.6,great,101
5.3,6.3,2.3,great,96
5.0,6.7,2.3,great,86
5.4,6.6,3.0,great,92
5.0,6.9,2.5,great,106
4.9,6.7,2.3,great,96
5.4,7.0,2.8,great,101
5.6,6.6,2.6,great,80
5.0,6.9,2.5,great,105
5.5,6.6,2.8,great,92
5.3,6.5,3.1,great,99
5.5,6.6,2.6,great,96
5.6,6.7,2.4,great,86
5.4,6.7,2.9,great,102
5.3,6.8,2.9,great,94
5.1,7.0,2.6,great,87
5.1,7.0,3.2,great,98
5.7,6.6,2.6,great,97
5.9,6.5,3.0,great,91
5.7,7.1,3.2,great,81
5.8,6.8,3.1,great,96
5.7,6.8,2.5,great,91
5.6,6.9,2.6,great,82
5.4,7.0,2.8,great,83
5.7,6.7,2.9,great,89
5.8,6.8,2.6,great,95
5.4,6.8,2.4,great,77
5.5,6.6,2.9,great,87
5.4,6.7,2.6,great,88
5.6,7.1,2.7,great,81
5.3,6.9,2.6,great,97
5.8,6.7,2.8,great,88
5.5,6.9,2.7,great,91
5.3,6.9,2.8,great,87
5.4,7.0,2.4,great,78
5.2,6.9,2.0,great,90
5.7,6.9,2.4,great,91
6.0,7.0,1.9,great,65
5.6,6.9,2.5,great,74
5.8,7.1,2.1,great,59
5.8,7.1,1.9,great,57
5.2,7.1,1.9,great,75
5.6,7.5,2.1,great,70
5.8,7.2,1.6,great,64
5.1,7.1,1.8,great,74
5.8,7.2,2.0,great,67
5.3,7.0,2.0,great,82
5.1,7.1,1.4,great,70
5.5,7.3,1.9,great,74
5.4,7.6,1.4,great,65
5.5,7.5,1.6,great,55
5.5,7.4,1.4,great,64
5.4,7.1,1.7,great,77
5.1,7.5,1.4,great,66
5.4,7.7,1.0,great,49
5.2,7.7,1.5,great,61
5.6,7.7,1.3,great,61
5.5,7.4,1.2,great,68
5.7,7.7,1.0,great,54
5.3,7.5,1.4,great,71
5.7,7.2,0.8,great,49
5.5,7.7,1.1,great,64
5.8,7.8,1.2,great,45
5.5,7.6,1.3,great,57
5.1,7.2,0.8,great,63
5.3,7.9,1.3,great,67
5.8,7.8,0.7,great,41
5.9,7.6,0.8,great,44
5.2,7.8,1.0,great,50
5.6,7.8,1.2,great,44
5.2,7.5,1.3,great,65
5.7,7.5,1.2,great,56
6.0,7.4,1.1,great,52
6.0,8.0,0.9,great,47
6.0,7.7,0.9,great,39
5.4,8.0,1.2,great,57
5.5,8.0,0.6,great,51
5.7,7.8,1.1,great,56
5.8,8.0,1.1,great,50
5.6,8.0,0.6,great,47
5.6,7.7,1.0,great,39
6.4,7.9,1.2,great,49
5.9,8.0,0.8,great,30
6.3,7.6,0.6,great,33
6.4,8.1,1.3,great,42
5.8,7.8,1.3,great,46
6.4,7.8,0.7,great,27
6.4,8.2,1.1,great,30
6.2,8.3,0.8,great,35
6.4,8.1,1.2,great,29
6.2,8.1,1.3,great,44
6.5,8.4,1.5,great,44
6.5,8.0,1.5,great,39
6.4,8.2,1.5,great,47
6.4,8.1,0.9,great,27
7.0,7.9,1.0,great,21
6.9,7.9,0.9,great,24
0.8,5.0,6.2,very_low,365
1.1,5.0,6.4,very_low,350
0.7,5.3,6.0,very_low,350
1.1,4.9,5.9,very_low,348
1.1,4.7,5.9,very_low,359
1.2,5.4,6.3,very_low,334
1.4,5.3,6.5,very_low,340
1.2,5.5,6.5,very_low,333
1.6,5.2,5.8,very_low,334
1.1,4.9,6.1,very_low,346
1.9,5.2,5.8,very_low,318
1.8,5.2,6.1,very_low,326
1.7,5.4,6.4,very_low,332
1.8,4.9,6.0,very_low,321
2.0,5.6,6.3,very_low,319
2.0,4.9,5.7,very_low,315
2.1,5.2,6.0,very_low,312
1.7,5.2,6.2,very_low,319
2.1,5.6,6.0,very_low,308
2.3,5.1,5.7,very_low,302
2.4,5.1,6.1,very_low,317
2.5,5.7,5.9,very_low,298
2.4,5.7,5.8,very_low,299
1.7,5.3,5.3,very_low,307
2.2,5.2,5.5,very_low,301
2.1,5.7,5.8,very_low,294
2.0,5.4,5.6,very_low,302
2.5,5.2,5.5,very_low,294
2.4,5.3,5.6,very_low,287
2.6,5.8,5.6,very_low,273
2.0,5.3,4.9,very_low,282
1.9,5.4,5.2,very_low,289
2.7,5.9,5.1,very_low,270
2.2,5.6,4.6,very_low,279
2.0,5.3,5.1,very_low,299
2.7,5.5,4.9,very_low,259
2.3,5.9,5.1,very_low,279
2.0,5.7,4.8,very_low,271
2.5,5.5,4.9,very_low,274
2.4,5.8,4.8,very_low,267
2.6,6.1,4.9,very_low,262
2.1,5.6,4.2,very_low,266
2.2,5.6,4.4,very_low,262
2.8,5.9,4.3,very_low,242
2.1,6.1,4.1,very_low,248
2.3,5.8,4.6,very_low,259
2.4,5.6,4.3,very_low,265
2.1,6.2,4.1,very_low,242
2.5,6.1,4.1,very_low,254
2.3,5.7,4.4,very_low,256
2.8,6.0,3.9,very_low,233
2.5,5.6,4.0,very_low,245
2.2,6.2,4.6,very_low,251
2.3,6.1,3.9,very_low,252
1.9,6.0,4.0,very_low,251
2.4,6.0,3.9,very_low,245
2.7,6.2,4.2,very_low,232
1.9,6.3,4.1,very_low,267
2.6,6.3,4.5,very_low,259
1.9,5.9,4.5,very_low,284
2.3,5.8,4.1,very_low,249
1.9,6.5,4.5,very_low,269
2.1,6.4,4.6,very_low,254
1.9,6.3,3.9,very_low,250
2.0,6.2,4.5,very_low,257
2.5,6.5,4.5,very_low,249
2.1,6.4,4.6,very_low,261
1.9,6.3,4.1,very_low,250
2.4,6.1,4.1,very_low,257
2.2,6.0,4.4,very_low,269
2.4,5.9,4.8,very_low,258
2.6,6.5,4.3,very_low,241
1.9,6.0,4.1,very_low,264
1.9,6.6,4.5,very_low,271
1.9,6.6,4.5,very_low,259
2.5,6.2,4.6,very_low,255
2.2,6.4,4.5,very_low,266
2.7,6.5,4.2,very_low,234
2.7,6.7,4.5,very_low,232
2.2,6.1,4.8,very_low,267
2.4,6.8,4.9,very_low,244
1.9,6.3,4.8,very_low,264
2.3,6.1,4.5,very_low,265
2.6,6.8,4.8,very_low,256
2.1,6.6,4.8,very_low,254
2.1,6.4,4.3,very_low,256
2.4,6.3,4.9,very_low,251
2.1,6.3,4.9,very_low,268
2.3,6.3,4.7,very_low,248
2.1,6.3,4.7,very_low,265
2.9,6.3,4.1,very_low,240
2.1,6.4,4.2,very_low,242
2.2,6.6,4.2,very_low,241
2.8,6.5,4.2,very_low,223
2.2,6.6,4.4,very_low,258
3.2,6.4,4.0,low,215
2.3,6.9,4.6,very_low,245
3.0,6.7,4.5,very_low,221
2.8,7.0,4.4,low,220
2.9,6.9,4.4,low,223
3.0,6.6,4.2,low,220
2.8,7.0,4.5,low,231
3.4,6.7,4.0,low,192
2.8,6.4,4.3,very_low,243
3.6,6.7,4.1,low,189
2.8,6.4,4.1,very_low,242
2.9,6.5,4.1,low,213
3.4,6.8,3.7,steady,175
3.3,6.9,4.1,low,195
3.8,6.6,3.5,steady,179
3.0,6.7,3.5,low,194
3.4,6.5,3.4,steady,192
3.7,6.6,3.5,steady,178
4.0,6.8,3.1,focused,134
3.3,6.6,3.7,low,203
4.0,7.0,3.3,focused,135
3.8,7.1,3.4,focused,151
3.9,7.0,3.6,focused,144
4.3,6.6,3.2,focused,142
3.6,6.7,3.0,focused,147
3.8,7.2,3.2,focused,139
3.9,7.2,2.8,strong,141
3.7,6.8,2.7,focused,137
4.4,7.2,3.0,strong,115
4.3,7.0,3.2,strong,130
4.5,7.3,2.7,great,91
4.5,7.2,2.5,great,89
4.3,6.7,2.4,strong,117
4.0,6.7,2.8,focused,142
4.4,6.6,2.9,strong,132
4.2,7.3,2.4,great,111
4.9,6.9,2.6,great,89
4.7,6.8,2.7,great,102
4.6,6.9,2.8,great,100
5.0,7.3,3.0,great,105
4.5,7.2,3.0,great,104
4.5,6.8,2.6,great,119
5.1,6.9,2.9,great,88
4.9,6.9,2.2,great,92
5.1,7.1,2.4,great,94
4.9,6.8,2.4,great,98
4.8,7.0,2.6,great,91
5.3,7.2,2.8,great,82
4.9,7.4,2.6,great,104
5.0,7.3,2.8,great,92
4.8,7.2,2.6,great,88
4.6,7.4,3.0,great,108
4.9,7.4,3.0,great,98
5.3,6.9,2.8,great,94
5.3,7.2,2.8,great,94
4.9,6.8,3.1,great,99
5.0,7.1,2.8,great,92
4.7,6.9,3.1,strong,126
4.9,7.0,2.7,great,104
4.9,6.9,2.5,great,87
5.3,7.1,2.6,great,94
4.9,7.0,2.9,great,94
5.5,7.3,2.7,great,79
5.3,7.3,2.6,great,92
5.0,6.9,2.9,great,102
5.0,6.8,3.0,great,99
4.8,7.3,3.1,great,104
5.4,7.4,3.1,great,93
4.8,7.4,3.0,great,113
4.9,7.4,2.5,great,99
5.3,7.5,2.7,great,78
5.3,7.1,3.1,great,91
5.3,7.0,3.2,great,90
4.9,7.1,3.1,great,105
4.5,7.5,2.9,great,94
5.2,7.5,2.8,great,101
4.7,6.9,3.0,great,99
4.9,7.5,2.9,great,107
4.5,6.9,2.6,great,116
4.7,7.5,2.8,great,89
4.5,7.4,3.0,great,109
4.9,7.4,2.7,great,101
4.5,7.3,2.6,great,111
5.1,7.6,2.8,great,93
5.1,7.0,2.6,great,83
5.0,7.5,2.7,great,99
4.7,7.2,2.1,great,81
4.6,7.2,2.3,great,96
5.0,7.0,2.8,great,100
5.0,7.5,2.4,great,75
4.5,7.3,2.5,great,104
4.8,7.6,2.0,great,71
5.0,7.0,2.3,great,101
4.6,7.6,2.3,great,100
5.0,7.7,1.9,great,76
4.5,7.1,1.9,great,85
4.8,7.3,2.3,great,100
4.5,7.6,2.0,great,92
5.1,7.3,1.8,great,86
4.9,7.0,1.9,great,89
4.8,7.6,1.5,great,83
5.4,7.1,2.0,great,74
4.6,7.7,1.7,great,87
5.1,7.6,1.4,great,71
4.6,7.6,1.7,great,78
5.0,7.5,1.3,great,77
5.5,7.3,1.6,great,75
4.8,7.3,1.6,great,87
5.5,7.6,1.3,great,47
5.6,7.2,1.2,great,71
5.6,7.5,1.5,great,70
4.9,7.7,1.4,great,75
5.4,7.7,1.2,great,53
5.7,7.4,0.9,great,38
5.7,7.6,1.2,great,61
5.7,7.3,0.9,great,43
5.3,7.2,1.0,great,58
